Article  ID,Datefixed,Date (Event),Time,Village/Place,Sub-District,Beat,Range,Division,District,State,Country,Latitude (DD),Longitude (DD),Herd,All male,Total,Alcohol,Captive?,Injured Male,Injured Female,Einjured,Killed Male,Killed Female,Edeath,Name,Age,Gender,Alcohol,Cause of Death/Injury,Accidental?,During HEC Encounter,Retaliatory,Poaching,Human Death/Injury,Attractant,"Area (Forest, Ag, Village, Habitation, Urban)",Legal Electric Fence,Fence Broken,Elephant Proof Trenches ,Drive away Elephants ,Guns,Loud Sounds,Fine,Fine Amount,Jail Sentence,Other,Comments,Links,Source,Title,Date Published,Article,No. of Articles
2004.04.EDI.2,2004-04-08,08-04-2004,NG,Juango Pidho,NG,NG,NG,NG,Keonjhar ,Odisha,India,NG,NG,0,0,1,0,0,1,0,1,0,0,0,NG,NG,NG,0,Torture,0,1,1,0,0,Crops,Agriculture,0,0,0,1,0,0,0,0,0,NA,Elephant injury unclear. ,NG,NDTV.com,Orissa Elephant Battles for Survival ,10-04-2004,"Orissa elephant battles for survival
Sampad Mahapatra, NDTV.com
April 10, 2004

A 20-year-old elephant has been battling for life for the past three days in 
the Juango Pidho area of Orissa's Keonjhar district.

After being chased by angry villagers for destroying their crop, the 
elephant collapsed when his legs gave way under him.

In a strange twist, the villagers are now feeling guilty and are trying to 
find ways to restore him to health.

""This elephant is deformed and it's not able to walk. That is why it could 
not collect the necessary amount of food due to weakness,"" says Dilip Beura, 
range office, Keonjhar.

Over the past five years, besides destroying acres of crops and several 
homes in Keonjhar district, 60 people have been killed by elephants.

Villagers upset

But despite all that, villagers here are upset at what the animal had to go 
through.

""The tusker was quite a terror. For the last 15 days it was raiding our 
wheat fields. We drove it away but now we feel bad about it. We've tried to 
revive it by offering water and fodder but it's not responding,"" says 
Kangali Parida of Tankujoda village.

The growth of industrial and mining activity has had an adverse effect on 
Orissa's traditional elephant corridor, which connects Singhbhum and 
Keonjhar districts.

Because of this, more and more elephants are now turning into crop raiders.

But unless immediate attention is given to this problem, many other 
elephants may have to face similar slow and painful deaths.",1
2004.05.EDI.1,2004-05-21,21-05-2004,NG,Ramu,NG,NG,NG,NG,Cox’s Bazaar,NG,Bangladesh,NG,NG,0,0,1,0,0,0,0,0,NG,NG,1,NG,NG,NG,0,Bullet,0,0,0,1,0,NA,Forest,0,0,0,0,0,0,0,0,0,NA,Elephant was found dead in a pool of blood by herd.,"http://www.theaustralian.news.com.au/common/story_page/0,5744,9647177%255E29677,00.html",Agence France Presse,Elephants wail for dead herd member,24-05-2004,"Elephants wail for dead herd member
Agence France Presse
May 24, 2004

SOME 100 elephants have been wailing loudly for the past three days to mourn 
the killing of a herd member by poachers in southeastern Bangladesh, a 
report said Saturday.

The dead animal has lain in a pool of blood surrounded by wailing elephants 
since the shooting Wednesday, the Manabzamin daily said.

It said the wails were bringing down the spirits of villagers in Ramu in 
Cox's Bazar district, 290km southeast of the capital Dhaka.",1
2004.09.EDI.1,2004-09-19,19-09-2004,NG,Torpa,NG,NG,NG,NG,Khunti,Jharkhand,India,NG,NG,0,0,2,0,0,0,0,0,NG,NG,2,NG ,NG,NG ,0,Electrocution,1,0,0,0,0,NG,Habitation,0,0,0,0,0,0,0,0,0,NA,One Elephant got electrocuted and the other came to help and followed the same fate. ,http://athens-olympics-2004.newkerala.com/?action=fullnews&id=31992,Newkerala.com,Two Elephants electrocuted in Jharkhand,19-09-2004,"Two elephants electrocuted in Jharkhand
Newkerala.com
September 19, 2004

Ranchi, Sep 19 : Two elephants died when they came in contact with a 
high-voltage power line near this Jharkhand capital, following which a herd 
of elephants ran amok and damaged several houses and other properties.

While roaming in the Torpa area, 40 km from Ranchi, an elephant died when 
its trunk touched an 11,000-volt electrical line. Another elephant came to 
its rescue and met the same fate.

A herd of 12 elephants gathered near the dead animals and later attacked 
nearby villages and damaged houses, crops and other properties.

Terrified residents of Torpa performed the last rites of the dead elephants 
and offered prayers to Lord Ganesha to save them from the wrath of the angry 
herd.

In another incident, 10 elephants were electrocuted in Dumka district when 
an electric wire fell on them. Forest department officials blame the power 
department for such deaths.

""We have requested the power department several times to raise the height of 
electric wires carrying high voltage but our requests did not make any 
impact on them,"" said a forest department official.

Elephants, whose habitat has shrunk due to the rapid growth villages and 
towns, often barge into villages, kill humans and damage houses or standing 
crops.

In the past four years, rampaging elephants have killed over 300 people in 
Jharkhand.",1
2004.09.EDI.1,2004-09-19,19-09-2004,NG,NG,NG,NG,NG,NG,Dumka ,Jharkhand,India,NG,NG,1,NG,10,0,0,0,0,0,NG,NG,10,NG ,NG,NG ,0,Electrocution,1,0,0,0,0,NG,Habitation,0,0,0,0,0,0,0,0,0,NA,One Elephant got electrocuted and the other came to help and followed the same fate. ,http://athens-olympics-2004.newkerala.com/?action=fullnews&id=31992,Newkerala.com,Two Elephants electrocuted in Jharkhand,19-09-2004,"Two elephants electrocuted in Jharkhand
Newkerala.com
September 19, 2004

Ranchi, Sep 19 : Two elephants died when they came in contact with a 
high-voltage power line near this Jharkhand capital, following which a herd 
of elephants ran amok and damaged several houses and other properties.

While roaming in the Torpa area, 40 km from Ranchi, an elephant died when 
its trunk touched an 11,000-volt electrical line. Another elephant came to 
its rescue and met the same fate.

A herd of 12 elephants gathered near the dead animals and later attacked 
nearby villages and damaged houses, crops and other properties.

Terrified residents of Torpa performed the last rites of the dead elephants 
and offered prayers to Lord Ganesha to save them from the wrath of the angry 
herd.

In another incident, 10 elephants were electrocuted in Dumka district when 
an electric wire fell on them. Forest department officials blame the power 
department for such deaths.

""We have requested the power department several times to raise the height of 
electric wires carrying high voltage but our requests did not make any 
impact on them,"" said a forest department official.

Elephants, whose habitat has shrunk due to the rapid growth villages and 
towns, often barge into villages, kill humans and damage houses or standing 
crops.

In the past four years, rampaging elephants have killed over 300 people in 
Jharkhand.",0
2004.10.EDI.1,2004-10-28,28-10-2004,NG,NG,NG,NG,NG,NG,NG,NG,Bangladesh,NG,NG,0,NG,2,0,0,0,0,0,NG,NG,2,NG ,NG,NG ,0,Electrocution,1,0,0,0,0,Crops,Agriculture,1,0,0,0,0,0,0,0,0,NA,Elephant electrocuted while morning the death of another elephant that was eletrocuted. ,NG,Independent Online,Mourning elephant electrocuted in Bangladesh,28-10-2004,"Mourning elephant electrocuted in Bangladesh
Independent Online
October 28 2004

Dhaka - An elephant was killed in Bangladesh by an electrified fence built 
to protect crops as he mourned the death of a herd member electrocuted by 
the same barrier, an official said on Thursday.

One elephant was killed on Monday by the fence erected by locals to keep the 
elephants from destroying rice crops, a forest officer said.

The second was electrocuted on Tuesday as it returned with a herd of more 30 
to the spot and dug up the body of the first elephant buried by forest 
staff.

""They were mourning the death of their beloved mate. It's a very sad thing 
but it shows the strong tie of friendship among those wild animals,"" said 
divisional forest officer Abdul Latif Mia.

'They were mourning the death of their beloved mate'
The two elephants were killed in Sherpur district near the border with 
India's Meghalaya state.

Scientists believe elephants mourn their dead.

In May around 100 elephants were reported to have wailed loudly for three 
days after one of their herd was killed by poachers in south-eastern 
Bangladesh.

Elephants frequently damage property and crops in north-eastern India and 
Bangladesh, where loss of their natural habitat to population encroachment 
has brought them into conflict with humans.

Villagers have also been killed trying to protect their homes and crops from 
elephants.",1
2004.11.EDI.1,2004-11-08,08-11-2004,NG,Rokan Hulu,NG,NG ,NG,NG,NG,Jakarta,Indonesia,NG,NG,1,NG,6,0,0,0,0,0,NG ,NG ,6,NG ,NG ,NG ,0,Poison,0,0,1,0,0,Crops,Agriculture,0,0,0,0,0,0,0,0,0,NA,Elephants were spotted coming in to the farms. Farmers decided to poison the animals.,http://www.thejakartapost.com/detaillatestnews.asp?fileid=20041108180230&irec=3,Jakarta Post,Six wild elephants killed by villagers in Sumatra,08-11-2004,"Six wild elephants killed by villagers in Sumatra
Jakarta Post
November 8, 2004

JAKARTA (AP): Six wild elephants were poisoned to death in Sumatra after the 
endangered animals encroached on a palm oil plantation, police said on 
Monday.

The killing of elephants as well as endangered tigers are common place on 
the island, where illegal logging and farming have shrunk their natural 
reserves and increased clashes with humans.

The elephants were found dead near the Rokan Hulu forest in Riau province 
about 1,050 kilometers (652 miles) northwest of the capital Jakarta. 
Plantation workers admitted to sickening them with rat poison.

""The wild elephants have become a big problem for us and we had no other 
choice than to poison them so we could secure the plantation,"" said Lindung 
Nasution, one of the workers.

Police are investigating the deaths. No arrests have been made. (**)",1
2004.11.EDI.2,2004-11-28,28-11-2004,NG,NG,NG,NG,NG,NG,NG,Sabah,Malaysia,NG,NG,0,0,1,0,0,0,0,0,NG,NG,1,NG,19,NG,0,Bullet,0,0,0,1,0,NG,NG,0,0,0,0,0,0,0,0,0,NA,"Elephant was killed, and tusks sawn off.",http://www.terradaily.com/2004/041128053437.qs1ozcpw.html,Terra Daily,Pygmy elephant killed for tusks in Malaysia’s Borneo,28-11-2004,"Pygmy elephant killed for tusks in Malaysia's Borneo
Terra Daily
Nov 28, 2004

Poachers have killed a rare pygmy elephant on Malaysian Borneo and removed 
its tusks, according to a report citing a wildlife official.

It is the second time in less than two months that a pygmy elephant in 
Malaysia's Sabah state on Borneo island has been slaughtered by poachers.

The New Sunday Times newspaper said the carcass of an adult male pygmy 
elephant was discovered near Lahad Datu on the east coast of the state some 
10 days ago. It had been shot dead and its tusks were sawn off.

Police have detained a 19-year-old local and seized a homemade shotgun and a 
spent shell not far from where the carcass was found, it said.

District Wildlife Officer Stephen Gibin Sira said the elephant was part of a 
herd of about 40 elephants from the Ulu Segama Forest.

In the earlier incident, which happened in the same district, a male pygmy 
elephant was shot and killed and its tusks sawn off and hind legs butchered 
for meat.",1
2005.03.EDI.1,2005-03-05,05-03-2005,NG,Cox’s Bazar,NG,NG,NG,NG,NG,NG,Bangladesh,NG,NG,0,0,1,0,0,1,0,1,0,0,0,NG,NG,NG,0,Torture,0,0,0,1,0,NG,Urban,0,0,0,0,0,0,0,0,0,NA,Chilli powder and hot irons rods were used to torture the animal.,http://www.deepikaglobal.com/ENG4_sub.asp?ccode=ENG4&newscode=94817,Deepika Global,Man's animal instincts leave elephant injured and blind,05-03-2005,"Man's animal instincts leave elephant injured and blind
Deepika
March 5, 2005

Dhaka, Mar 5 (UNI) Human instincts are sometimes more deadly for animals 
than vice versa, as exemplified by the ''bestial'' attack by a mob on an 
elephant in Bangladesh's southeastern Cox's Bazar district.

Th mob attacked the wild elephant, who entered the area in search of food, 
with hot iron rods and powdered chilli on Wednesday, injuring and blinding 
him.

Large amounts of chilli powder were thrown into the helpless animal's eyes 
with the sole purpose of selling its parts and with total disregard for the 
consequences.

After the brutal attack, the nearly-blind animal slipped into a pond. Later, 
the elephant clambered up and crashed into trees repeatedly as it moved 
blindly to and fro, wailing in pain.

Local people of the coastal area, anguished by the elephant's suffering, 
expressed the apprehension that the elephant could die within a short time 
and the miscreants were just biding their time.

Forest officials said the injured elephant moved into the deep forest on 
Thursday, but could not say anything about its present condition.

Meanwhile, three elephants were killed by hunters in Ramu and nearby 
Naikhangchhari sub-district in the last two weeks.

It was probably incidents like these which were on Mahatma Gandhi's mind 
when he said ''the more helpless a creature, the more entitled it is to 
protection by man from the cruelty of man.''
",1
2005.03.EDI.2,2005-03-17,17-03-2005,NG,Gobipura ,NG,NG,Nampukhra,NG,Nainital ,Uttarakhand ,India,NG,NG,0,0,1,0,0,0,0,0,NG,NG,1,Khuttu Singh ,NG,M ,0,Electrocution,0,1,0,0,0,Crops,Agriculture,0,0,0,0,0,0,0,0,0,Charged under WPA 1972,Elephant killed due to illegal electric fence. ,http://www.webindia123.com/news/showdetails.asp?id=73731&cat=India,Webindia123,Electric fences lead to elephants death!,17-03-2005,"Electric fences lead to Elephants death!
Webindia123
March 17, 2005

The world famous Jim Corbett National Park suffered a major loss when the 
park lost one of its Elephants after it was electrocuted.

The elephant was killed due to electrocution on the outskirts of the 
national park.

The elephants from the park venture out to the nearby fields, adjoining the 
national park, and at times destroy the crops of the villagers. This led to 
certain villagers putting up electrified fences to prevent the elephants 
from venturing into and destroying their crops and fields. These fences are 
usually linked upto the high tension wires, which means that any contact 
with them leads to instant death due to electrocution.

The field where this elephant died belonged to one Khuttu Singh. Singh was 
earlier advised by the forest officials to not to lay electrified fencing, 
but he never paid heed to their request.

The wire used was a thin wire, which was not easy to be seen. The elephant 
strayed into Khuttu's field at night and could not see the high-tension 
electric wire. The trunk of the elephant came in contact with the wire, 
which led to the death of the animal, explained the divisional forest 
officer, S.S. Rasaily.

""This incident happened in the western forest region, near the Nampukhra 
range, in gobipura village. This land is attached to our range. For many 
days we were getting information about elephants straying into these parts 
and our staff was repeatedly monitoring the area. So we came to know that 
the owner of the field, Khuttu Singh, had laid down wires here, which was 
carrying electricity. We even tried to convince him, not to do such a thing. 
Three days back also our staff came here and removed these wires, but during 
the night these wires were relayed. And, in the night time these elephants 
came here and got electrocuted"", he added.

The landowner, Khuttu Singh, is now being charged under the Wildlife 
Protection Act of 1972, and is set to be prosecuted soon.",1
2005.2.EDI.1C,2005-04-02,02-04-2005,NG,Chilapata Forest,NG,NG,Chilapata,Cooch Behar,Jalpaiguri,West Bengal,India,NG,NG,0,NG,1,0,0,0,0,0,1,0,1,NG,NG,M,0,Bullet,0,0,0,1,0,NA,Forest,0,0,0,0,0,0,0,0,0,NA,"Elephant shot, trunk and tusks sawed off",NG,The Statesman,3-MEMBER TEAM TO PROBE TUSKER DEATH,15/2/2005,"3-MEMBER TEAM TO PROBE TUSKER DEATH
The Statesman
FEbruary 15, 2005

Statesman News Service COOCH BEHAR, Feb. 14. - A three-member commission is 
probing into the killing of an elephant, whose body was recently found in 
the Chilapata forest in the Cooch Behar forest division area. The body of a 
full-grown tusker was recovered from the CC Line area of Chilapata Forest 
Range near the Jaldapara forest on 4 February. It was probably killed on 2 
February. The poachers went underground after chopping off its trunk and two 
tusks. The length of each of the tusks is about five feet.

The commission was constituted following an instruction from state forest 
minister Mr Jogesh Chandra Barman. Chief conservator of forests (wildlife) 
Mr Ujjwal Bhattacharya, conservator of forests (wildlife-North) Mr PT Bhutia 
and conservator of forests (Northern circle) Mr LG Lepcha are the members of 
the panel. Chief minister Mr Buddhadeb Bhattacharjee had expressed his 
displeasure over the poaching incident. Following the incident, Mr Jogesh 
Chandra Barman ordered an inquiry and half-a-dozen members of the gang have 
been arrested. The severed tusks have also been recovered from a place at 
Sachin basti of Uttar Mendabari.

Interrogating the arrested, the forest officials learnt that the elephant 
was killed by two hired shooters, who were probably hired from outside the 
state. They came from a North-east state, forest officials suspect. The 
entire gang of the poachers has been identified.

Mr Jogesh Chandra Barman ordered to arrest the poachers and recover the 
tusks. He also said that probable involvement of any forest personnel would 
also be enquired. Following the minister's instruction a massive raid 
started in the Dooars area in North Bengal. Two inter-state smugglers of 
wildlife trophies have been arrested from Jaigaon area. The local people of 
Mendabari and Satali helped the forest personnel and police to arrest 
another one. A few others were also arrested later, during raids. During the 
interrogation, the arrested revealed that there were six in the gang, who 
were directly involved in the poaching. They confessed that they used 
poison-coated iron sticks to kill the tusker. It was suspected that the same 
gang has been involved in poaching elephants in the last few years in the 
region.

",1
2005.05.EDI.1,2005-05-13,13-05-2005,NG,Lansdowne ,NG,NG,NG,NG,Pauri Gharwal,Uttarakhand ,India,NG,NG,0,0,1,0,0,0,0,0,1,0,1,NG,NG,NG,0,Other Anthropogenic Causes,0,0,0,1,0,NA,Forest,0,0,0,0,0,0,0,0,0,NA,Poachers killed elephant and escaped at night. Dismembered body found. ,http://news.webindia123.com/news/showdetails.asp?id=81991&cat=India,Webindia123,Elephant poachers strike in Uttaranchal’s Lansdowne End,13-05-2005,"Elephant poachers strike in Uttaranchal's Lansdowne End
Webindia123
May 13, 2005

Poachers have struck once again and killed an elephant in the Lansdowne 
Forest Range of India's northern Uttaranchal state, officials said on 
Friday.

Forest guards discovered the body while on a routine patrol of the area.

Officials believe the poachers must have fled under the cover of darkness 
after leaving the pachyderm's dismembered body. The head and tusks had been 
removed.

The incident has created a flutter in the forest department.

""We have declared a red alert in the region,"" Ramesh Chandra, chief wildlife 
warden of Uttaranchal, said.

""All the staff has been mobilized and teams have begun combing the forests. 
We have contacted the forest officials of all districts bordering our range 
and their staff has been asked to coordinate with our staff. Local people 
also have been appealed to provide any information in the case,"" he added.

Chandra said they have intensified patrolling after several attempts of 
poaching came to light recently. This time the poachers walked away 
successfully.

Frequent poaching has led to a decrease in the number of elephants in India, 
which has more than 50 percent of the world's Asiatic elephant population.

There has been an increase in demand of the Asiatic tusker due to the sharp 
drop in elephant poaching in Africa.

A recent survey estimated that there were 25,000 to 28,000 elephants in 
India, including only 1,500 male tuskers of breeding age.

Although trafficking of wildlife products is banned in India, poaching of 
animals for their skin, bones and body parts, continues. Environmentalists 
say the Indian government is not doing enough to protect its wildlife. (ANI)",1
2005.06.HDI.1,2005-06-27,27-06-2005,NG,NG,NG,NG,NG,NG,Udalguri,Assam,India,NG,NG,0,0,1,0,0,0,0,0,1,NG,1,NG,NG,NG ,0,Poison,0,1,1,0,0,NA,Agriculture,0,0,0,0,0,0,0,0,0,NA,Human death as well. Check HDI30,http://news.webindia123.com/news/showdetails.asp?id=91858&n_date=20050627&cat=India,Webindia123.com,"Elephants trample two in Assam, villagers kill beast",27-06-2005,"Elephants trample two in Assam, villagers kill beast
Webindia123.com
June 27, 2005

Guwahati, June 27 : Two people were trampled to death by wild elephants and 
a pachyderm was brutally speared to death by angry villagers in Assam, 
wildlife officials Monday said.

A wildlife warden said six elephants entered the Letukajan tea garden in 
Golaghat district, about 300 km east of the state's main city of Guwahati, 
on Sunday.

""The herd went on a rampage in the tea plantation before entering the colony 
housing garden workers,"" wildlife official D. Sharma said. The elephants 
tore apart mud-and-thatch huts and killed two people.

""A mother and her 18-month-old daughter were trampled to death by the 
elephants,"" Sharma said.

The herd left the garden after destroying at least a dozen huts and damaging 
tea crops.

In another incident in northern Assam's Udalguri district, villagers 
attacked and killed a seven-year-old male elephant that strayed from its 
herd and entered a tea plantation.

""It appears from the post mortem report that the elephant was first poisoned 
and then pierced with a hot iron rod,"" Kushal Konwar Sharma, a noted 
elephant expert and teacher at the College of Veterinary Science here, said. 
Sharma said the lone elephant was grazing in a paddy field close to a tea 
garden when villagers sprayed toxic chemicals in the area.

""The elephant must have been already affected by the chemicals and was in 
pain when some people pierced one of his forelegs with a hot iron rod that 
ultimately brought the animal down,"" Sharma said.

Elephant herds often stray out of their habitats for food and enter human 
settlement areas, resulting in such incidents. This has resulted in the 
death of 600 people and 275 elephants between 1990 and 2004.

In the past four years alone, villagers have killed 120 elephants - many of 
the animals being done to death with poisoned-tipped arrows or with food 
laced with toxic chemicals, an Assam government report says.

There are an estimated 5,500 wild elephants in Assam, out of India's total 
pachyderm population of 10,000.

""The man-elephant conflict has assumed frightening proportions,"" an official 
said.

Elephants in Assam are squeezed for living space and are stressed by 
development, thus growing increasingly violent.

Satellite imagery showed that as many as 45,850 hectares of thick forests 
were cleared by human encroachers between 1996 and 2000, leading to the 
breakup of traditional elephant corridors and their habitat.

""There has been fragmentation in the elephant habitat due to human 
settlements. We are trying to improve the situation by evicting illegal 
encroachers,"" Forest Minister Pradyut Bordoloi said.",1
2005.11.EDI.2,2005-09-30,30-09-2005,NG,Chilgu,NG,NG,NG,NG,Seraikela Kharsawan,Jharkhand,India,NG,NG,0,0,1,0,0,0,0,0,1,0,1,NG,NG,NG,0,Electrocution,0,0,0,0,0,NG,Village,0,0,0,0,0,0,0,0,0,NA,Article mentions to such events.,"http://news.webindia123.com/news/showdetails.asp?id=155263&cat=India
",Webindia123,One elephant dies of electrocution; another sick,06-11-2005,"One elephant dies of electrocution; another sick

Webindia123

November 06, 2005



A wild tusker was electrocuted and died on the spot when a high voltage electrical wire fell on it at Bandiram village in Seraikela-Kharsawan district here today.



Forest official sources said the elephant had hit a concrete pillar which was broken and 11 KB high voltage wire struck the animal.



It was second such incident in a weeks time in the same area.



Another Pachyderm died in the same way at Chilgu village on September 30, the sources said.



Another pet elephant fell sick and was lying unattended for the last five days in the forest near Sini, the sources said. The forest officials came to know about the elephant today and a team of forest officials with a doctor had rushed to the spot.



Article at the following link:

http://news.webindia123.com/news/showdetails.asp?id=155263&cat=India
",0
2005.11.EDI.1,2005-11-06,06-11-2005,NG,Thevaram,NG,NG,NG,NG,Theni,Tamil Nadu,India,NG,NG,0,0,1,0,0,0,0,0,NG,NG,1,Suruli Thevar,NG,NG,0,Electrocution,0,0,0,0,0,Crops,Agriculture,0,0,0,0,0,0,0,0,1,Arrested.,Elephant tried getting in to the plantation and got electrocuted. ,http://www.newindpress.com/NewsItems.asp?ID=IET20051108230504&Page=T&Title=Southern+News+-+Tamil+Nadu&Topic=0,Newindpress.com,Elephant found dead. ,09-11-2005,"Elephant found dead
Newindpress.com
Wednesday November 9 2005

BODI: A wild elephant was found dead at a plantation near Thevaram on 
Sunday.

Wild animals, especially elephants, from the jungles of the Cumbum valley 
enter the plantations and destroy crops.

The carcass of the wild elephant was recovered by the Forest Department 
officials of Uthamapalayam and the wildlife warden.

A postmortem revealed that the pachyderm had died of electrocution.

Officials said that the animal had come into contact with an electric fence 
erected by one Suruli Thevar around his plantation.

Forest department officers arrested Suruli Thevar for enquiry.
",1
